
408.5518798828125,21.342344284057617,-461.6627197265625,4.523168563842773,3.0030291080474854,2.6763782301486572e-8
482.05584716796875,14.47790241241455,-456.0289001464844,7.300027847290039,95.60353088378906,-4.3037530872425123e-7
494.67108154296875,21.72121810913086,-399.3354797363281,1.3000423908233643,175.19650268554688,-3.3359117690423545e-9
538.5123901367188,15.027044296264648,305.6751708984375,10.22502326965332,228.87176513671875,-4.3377602310101793e-7
383.42254638671875,-134.0599365234375,-463.69927978515625,2.6499884128570557,271.00018310546875,0
381.682861328125,-134.10997009277344,-465.739501953125,9.699968338012695,89.24832916259766,4.330782701345015e-7
49.0186653137207,15.653549194335938,19.790903091430664,18.92499351501465,60.97716522216797,0
49.018733978271484,15.664925575256348,19.79093360900879,17.274999618530273,60.97716522216797,0
,5.649977207183838,75.87721252441406,0
19.010026931762695,35.09209060668945,31.347970962524414,3.775083541870117,11.485352516174316,-2.6738442571172527e-8
